2025-06-03 14:11:15 utils.py:l226 INFO	Command: /home/haali/miniconda3/envs/test/bin/ppanggolin all --fasta testingDataset/genomes.fasta.list -c8
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0410 | GCF_002777015.1_ASM277701v1_genomic_CDS_0411 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0411 | GCF_002777015.1_ASM277701v1_genomic_CDS_0412 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0423 | GCF_002777015.1_ASM277701v1_genomic_CDS_0424 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0424 | GCF_002777015.1_ASM277701v1_genomic_CDS_0425 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0425 | GCF_002777015.1_ASM277701v1_genomic_CDS_0426 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0436 | GCF_002777015.1_ASM277701v1_genomic_CDS_0437 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0437 | GCF_002777015.1_ASM277701v1_genomic_CDS_0438 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0440 | GCF_002777015.1_ASM277701v1_genomic_CDS_0441 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0444 | GCF_002777015.1_ASM277701v1_genomic_CDS_0445 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0455 | GCF_002777015.1_ASM277701v1_genomic_CDS_0456 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0462 | GCF_002777015.1_ASM277701v1_genomic_CDS_0463 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0463 | GCF_002777015.1_ASM277701v1_genomic_CDS_0464 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0470 | GCF_002777015.1_ASM277701v1_genomic_CDS_0471 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0473 | GCF_002777015.1_ASM277701v1_genomic_CDS_0474 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0475 | GCF_002777015.1_ASM277701v1_genomic_CDS_0476 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0478 | GCF_002777015.1_ASM277701v1_genomic_CDS_0479 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0481 | GCF_002777015.1_ASM277701v1_genomic_CDS_0482 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0482 | GCF_002777015.1_ASM277701v1_genomic_CDS_0483 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0485 | GCF_002777015.1_ASM277701v1_genomic_CDS_0486 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0487 | GCF_002777015.1_ASM277701v1_genomic_CDS_0488 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0489 | GCF_002777015.1_ASM277701v1_genomic_CDS_0490 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0491 | GCF_002777015.1_ASM277701v1_genomic_CDS_0492 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0494 | GCF_002777015.1_ASM277701v1_genomic_CDS_0495 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0497 | GCF_002777015.1_ASM277701v1_genomic_CDS_0498 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0501 | GCF_002777015.1_ASM277701v1_genomic_CDS_0502 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0505 | GCF_002777015.1_ASM277701v1_genomic_CDS_0506 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0506 | GCF_002777015.1_ASM277701v1_genomic_CDS_0507 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0512 | GCF_002777015.1_ASM277701v1_genomic_CDS_0513 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0525 | GCF_002777015.1_ASM277701v1_genomic_CDS_0526 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0533 | GCF_002777015.1_ASM277701v1_genomic_CDS_0534 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0544 | GCF_002777015.1_ASM277701v1_genomic_CDS_0545 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0546 | GCF_002777015.1_ASM277701v1_genomic_CDS_0547 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0551 | GCF_002777015.1_ASM277701v1_genomic_CDS_0552 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0556 | GCF_002777015.1_ASM277701v1_genomic_CDS_0557 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0562 | GCF_002777015.1_ASM277701v1_genomic_CDS_0563 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0566 | GCF_002777015.1_ASM277701v1_genomic_CDS_0567 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0572 | GCF_002777015.1_ASM277701v1_genomic_CDS_0573 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0574 | GCF_002777015.1_ASM277701v1_genomic_CDS_0575 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0582 | GCF_002777015.1_ASM277701v1_genomic_CDS_0583 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0586 | GCF_002777015.1_ASM277701v1_genomic_CDS_0587 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0587 | GCF_002777015.1_ASM277701v1_genomic_CDS_0588 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0598 | GCF_002777015.1_ASM277701v1_genomic_CDS_0599 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0607 | GCF_002777015.1_ASM277701v1_genomic_CDS_0608 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0612 | GCF_002777015.1_ASM277701v1_genomic_CDS_0613 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0614 | GCF_002777015.1_ASM277701v1_genomic_CDS_0615 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0615 | GCF_002777015.1_ASM277701v1_genomic_CDS_0616 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0616 | GCF_002777015.1_ASM277701v1_genomic_CDS_0617 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0618 | GCF_002777015.1_ASM277701v1_genomic_CDS_0619 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0622 | GCF_002777015.1_ASM277701v1_genomic_CDS_0623 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0623 | GCF_002777015.1_ASM277701v1_genomic_CDS_0624 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0628 | GCF_002777015.1_ASM277701v1_genomic_CDS_0629 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0629 | GCF_002777015.1_ASM277701v1_genomic_CDS_0630 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0630 | GCF_002777015.1_ASM277701v1_genomic_CDS_0631 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0654 | GCF_002777015.1_ASM277701v1_genomic_CDS_0655 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0661 | GCF_002777015.1_ASM277701v1_genomic_CDS_0662 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0663 | GCF_002777015.1_ASM277701v1_genomic_CDS_0664 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0664 | GCF_002777015.1_ASM277701v1_genomic_CDS_0665 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0668 | GCF_002777015.1_ASM277701v1_genomic_CDS_0669 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0672 | GCF_002777015.1_ASM277701v1_genomic_CDS_0673 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0691 | GCF_002777015.1_ASM277701v1_genomic_CDS_0692 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0693 | GCF_002777015.1_ASM277701v1_genomic_CDS_0694 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0695 | GCF_002777015.1_ASM277701v1_genomic_CDS_0696 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0697 | GCF_002777015.1_ASM277701v1_genomic_CDS_0698 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0704 | GCF_002777015.1_ASM277701v1_genomic_CDS_0705 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0706 | GCF_002777015.1_ASM277701v1_genomic_CDS_0707 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0707 | GCF_002777015.1_ASM277701v1_genomic_CDS_0708 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0714 | GCF_002777015.1_ASM277701v1_genomic_CDS_0715 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0727 | GCF_002777015.1_ASM277701v1_genomic_CDS_0728 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0732 | GCF_002777015.1_ASM277701v1_genomic_CDS_0733 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0734 | GCF_002777015.1_ASM277701v1_genomic_CDS_0735 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0738 | GCF_002777015.1_ASM277701v1_genomic_CDS_0739 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0739 | GCF_002777015.1_ASM277701v1_genomic_CDS_0740 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0749 | GCF_002777015.1_ASM277701v1_genomic_CDS_0750 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0755 | GCF_002777015.1_ASM277701v1_genomic_CDS_0756 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0764 | GCF_002777015.1_ASM277701v1_genomic_CDS_0765 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0765 | GCF_002777015.1_ASM277701v1_genomic_CDS_0766 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0766 | GCF_002777015.1_ASM277701v1_genomic_CDS_0767 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0768 | GCF_002777015.1_ASM277701v1_genomic_CDS_0769 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0771 | GCF_002777015.1_ASM277701v1_genomic_CDS_0772 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0779 | GCF_002777015.1_ASM277701v1_genomic_CDS_0780 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0781 | GCF_002777015.1_ASM277701v1_genomic_CDS_0782 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0791 | GCF_002777015.1_ASM277701v1_genomic_CDS_0792 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0794 | GCF_002777015.1_ASM277701v1_genomic_CDS_0795 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0798 | GCF_002777015.1_ASM277701v1_genomic_CDS_0799 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0799 | GCF_002777015.1_ASM277701v1_genomic_CDS_0800 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0802 | GCF_002777015.1_ASM277701v1_genomic_CDS_0803 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0824 | GCF_002777015.1_ASM277701v1_genomic_CDS_0825 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0840 | GCF_002777015.1_ASM277701v1_genomic_CDS_0841 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0853 | GCF_002777015.1_ASM277701v1_genomic_CDS_0854 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0859 | GCF_002777015.1_ASM277701v1_genomic_tRNA_0037 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0860 | GCF_002777015.1_ASM277701v1_genomic_CDS_0861 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0867 | GCF_002777015.1_ASM277701v1_genomic_CDS_0868 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0868 | GCF_002777015.1_ASM277701v1_genomic_CDS_0869 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0874 | GCF_002777015.1_ASM277701v1_genomic_CDS_0875 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0886 | GCF_002777015.1_ASM277701v1_genomic_CDS_0887 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0888 | GCF_002777015.1_ASM277701v1_genomic_CDS_0889 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777015.1_ASM277701v1_genomic_CDS_0892 | GCF_002777015.1_ASM277701v1_genomic_CDS_0893 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0010 | GCF_002777095.1_ASM277709v1_genomic_CDS_0011 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0012 | GCF_002777095.1_ASM277709v1_genomic_CDS_0013 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0024 | GCF_002777095.1_ASM277709v1_genomic_CDS_0025 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0025 | GCF_002777095.1_ASM277709v1_genomic_CDS_0026 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0026 | GCF_002777095.1_ASM277709v1_genomic_CDS_0027 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0030 | GCF_002777095.1_ASM277709v1_genomic_CDS_0031 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0031 | GCF_002777095.1_ASM277709v1_genomic_CDS_0032 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0032 | GCF_002777095.1_ASM277709v1_genomic_CDS_0033 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0036 | GCF_002777095.1_ASM277709v1_genomic_CDS_0037 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0041 | GCF_002777095.1_ASM277709v1_genomic_CDS_0042 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0053 | GCF_002777095.1_ASM277709v1_genomic_CDS_0054 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0068 | GCF_002777095.1_ASM277709v1_genomic_CDS_0069 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0069 | GCF_002777095.1_ASM277709v1_genomic_CDS_0070 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0070 | GCF_002777095.1_ASM277709v1_genomic_CDS_0071 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0073 | GCF_002777095.1_ASM277709v1_genomic_CDS_0074 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0075 | GCF_002777095.1_ASM277709v1_genomic_CDS_0076 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0077 | GCF_002777095.1_ASM277709v1_genomic_CDS_0078 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0081 | GCF_002777095.1_ASM277709v1_genomic_CDS_0082 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0089 | GCF_002777095.1_ASM277709v1_genomic_CDS_0090 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0092 | GCF_002777095.1_ASM277709v1_genomic_CDS_0093 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0095 | GCF_002777095.1_ASM277709v1_genomic_CDS_0096 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0102 | GCF_002777095.1_ASM277709v1_genomic_CDS_0103 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0120 | GCF_002777095.1_ASM277709v1_genomic_CDS_0121 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0128 | GCF_002777095.1_ASM277709v1_genomic_CDS_0129 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0130 | GCF_002777095.1_ASM277709v1_genomic_CDS_0131 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0136 | GCF_002777095.1_ASM277709v1_genomic_CDS_0137 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0137 | GCF_002777095.1_ASM277709v1_genomic_CDS_0138 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0143 | GCF_002777095.1_ASM277709v1_genomic_CDS_0144 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0154 | GCF_002777095.1_ASM277709v1_genomic_CDS_0155 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0157 | GCF_002777095.1_ASM277709v1_genomic_CDS_0158 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0159 | GCF_002777095.1_ASM277709v1_genomic_CDS_0160 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0163 | GCF_002777095.1_ASM277709v1_genomic_CDS_0164 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0168 | GCF_002777095.1_ASM277709v1_genomic_CDS_0169 has no DNA sequence.
2025-06-03 14:11:32 writeAnnotations.py:l1007 WARNING	Intergenic GCF_002777095.1_ASM277709v1_genomic_CDS_0170 | GCF_002777095.1_ASM277709v1_genomic_CDS_0171 has no DNA sequence.
